US_CDT_DTS_AGNCY,US_CDT_DTS_COND_AUTOM_IG,US_CDT_DTS_COND_DURAP_IG,US_CDT_DTS_COND_HY,US_CDT_DTS_COND_IG,US_CDT_DTS_COND_MEDIA_IG,US_CDT_DTS_COND_RET_IG,US_CDT_DTS_COND_SERV_IG,US_CDT_DTS_CONS_FOOD_IG,US_CDT_DTS_CONS_HY,US_CDT_DTS_CONS_IG,US_CDT_DTS_CONS_PROD_IG,US_CDT_DTS_CONS_RET_IG,US_CDT_DTS_CORP_HY,US_CDT_DTS_CORP_IG,US_CDT_DTS_ENGY_EQSV_IG,US_CDT_DTS_ENGY_HY,US_CDT_DTS_ENGY_IG,US_CDT_DTS_ENGY_OILGS_IG,US_CDT_DTS_FIN_BANK_HY,US_CDT_DTS_FIN_BANK_IG,US_CDT_DTS_FIN_CAPMK_IG,US_CDT_DTS_FIN_DVRSF_IG,US_CDT_DTS_FIN_HY,US_CDT_DTS_FIN_IG,US_CDT_DTS_FIN_INSR_IG,US_CDT_DTS_FIN_REAL_IG,US_CDT_DTS_HLTH_EQSV_IG,US_CDT_DTS_HLTH_HY,US_CDT_DTS_HLTH_IG,US_CDT_DTS_HLTH_PHRM_IG,US_CDT_DTS_IND_CAPGD_IG,US_CDT_DTS_IND_HY,US_CDT_DTS_IND_IG,US_CDT_DTS_IND_SERV_IG,US_CDT_DTS_MAT_CHEM_IG,US_CDT_DTS_MAT_HY,US_CDT_DTS_MAT_IG,US_CDT_DTS_MAT_MET_IG,US_CDT_DTS_SOVSUP,US_CDT_DTS_TECH_HARD_IG,US_CDT_DTS_TECH_HY,US_CDT_DTS_TECH_IG,US_CDT_DTS_TECH_SEMI_IG,US_CDT_DTS_TECH_SOFT_IG,US_CDT_DTS_TEL_DVRST_IG,US_CDT_DTS_TEL_HY,US_CDT_DTS_TEL_IG,US_CDT_DTS_TEL_WIREL_IG,US_CDT_DTS_TRANS_GND_IG,US_CDT_DTS_TRANS_HY,US_CDT_DTS_TRANS_IG,US_CDT_DTS_UTL_ELTC_IG,US_CDT_DTS_UTL_HY,US_CDT_DTS_UTL_IG,US_CDT_DTS_UTL_MULTI_IG,USD_ABS_ALL,USD_ABS_AUTO,USD_ABS_CREDIT_CARD,USD_ABS_HOME_EQUITY,USD_ABS_MANUFACTURED,USD_ABS_MISCELLANEOUS,USD_ABS_STUDENT_LOAN,USD_ABS_UTILITIES,USD_BASIS_CDS_HY,USD_BASIS_CDS_IG,USD_BASIS_OTR_10Y,USD_BASIS_OTR_1Y,USD_BASIS_OTR_5Y,USD_CMBS_ALL,USD_GOV_10Y,USD_GOV_1M,USD_GOV_1Y,USD_GOV_20Y,USD_GOV_2Y,USD_GOV_30Y,USD_GOV_5Y,USD_GOV_6M,USD_IMPVOL_IMPLIED_VOL,USD_INFL_10Y,USD_INFL_1Y,USD_INFL_20Y,USD_INFL_2Y,USD_INFL_30Y,USD_INFL_5Y,USD_LOAN_ALL,USD_LOAN_COND,USD_LOAN_CONS,USD_LOAN_ENGY,USD_LOAN_FIN,USD_LOAN_HLTH,USD_LOAN_IND,USD_LOAN_MAT,USD_LOAN_TEL,USD_LOAN_TRANS,USD_LOAN_UTL,USD_MBS_ALL,USD_MBS_CONVENTIONAL,USD_MBS_CONVENTIONAL_15YR,USD_MBS_CONVENTIONAL_30YR,USD_MBS_CURRENT_COUPON,USD_MBS_GNMA,USD_MBS_GNMA_15YR,USD_MBS_GNMA_30YR,USD_MUNI_10Y,USD_MUNI_1Y,USD_MUNI_20Y,USD_MUNI_2Y,USD_MUNI_30Y,USD_MUNI_5Y,USD_MUNI_6M,USD_MUNI_DTS_SPREAD,USD_SWAP_SPREAD_10Y,USD_SWAP_SPREAD_1M,USD_SWAP_SPREAD_1Y,USD_SWAP_SPREAD_20Y,USD_SWAP_SPREAD_2Y,USD_SWAP_SPREAD_30Y,USD_SWAP_SPREAD_5Y,USD_SWAP_SPREAD_6M
1,0.8303013924947324,0.7735091423746248,0.7911966132225365,0.8197095742881867,0.766636789410184,0.7784500208411507,0.7445785308316427,0.7869473789832031,0.6343914574756546,0.7653198086428614,0.7231344017898531,0.7000656155118982,0.7860761357680967,0.8310722760263399,0.7402180355725366,0.785631638414765,0.7919792670693937,0.7938380497686369,0.7865454803377503,0.799443352496919,0.7995500446059478,0.8211166994832574,0.8119332995236761,0.8364877300262433,0.8616822081139346,0.8448982151565424,0.7479002165561649,0.693088749656498,0.7468383838848334,0.7428595823493523,0.8131103271382991,0.795791445879488,0.8148044844633499,0.7576132354472375,0.8445201066150121,0.7824310347327877,0.8719292827485727,0.8596721052436018,0.9537881062192337,0.8108007932796688,0.71334141065549594,0.7378303374057587,0.7026743150682854,0.725075228397148,0.7483815862756262,0.7396687811957738,0.7549267983259967,0.7666420510550207,0.7547957404970377,0.8071606002058072,0.8206155757922943,0.8044907133926058,0.7412655028573406,0.8130441385246929,0.7983881295206162,0.6342020531444975,0.5467642651794186,0.47858305834834913,0.5525114670385026,0.4456821922319072,0.5683018250115545,0.40293526547759834,0.4415652864388439,-0.5390500596658071,-0.5428880424901283,0.007483015757753445,0.03257916968005308,0.005392292480570742,0.5421226849316074,-0.4016066398728519,-0.34696038785616934,-0.46715158637097887,-0.3871499929703778,-0.4918288873883296,-0.3699349271330287,-0.45064889527357976,-0.4122197834731964,0.3106010323916143,-0.6257487552145637,-0.5542963808598604,-0.5898542508476552,-0.5996690551760308,-0.5834311491731118,-0.6236620558860929,0.6662983083349926,0.66070600554189,0.6197274433855461,0.49196967457933233,0.6218388196095127,0.6650340042073688,0.67848106783147355,0.6467450971396879,0.5896238036773309,0.6389999277266437,0.5972661505046758,0.5277702678769923,0.5180892266472688,0.460923535242364,0.5189788099534031,0.3730604398653754,0.47800601998870534,0.47510296910229505,0.4684609591910512,-0.08757119924473843,-0.08219011852594242,-0.05920911959170014,-0.08143988692201565,-0.0574119311519866,-0.09032137192810982,-0.12907568305452513,0.45821169047485594,-0.007087609504168483,0.34267460919975395,0.31900119850030234,-0.005958044249256905,0.2910106007549569,-0.015625926053756598,0.1501440555318734,0.3212595607112513
0.8303013924947324,1,0.8619755034203888,0.7889337481492796,0.921317367587026,0.8129265120138215,0.8223352229555159,0.7818036820452625,0.8476594496178014,0.6333674050740424,0.82332486543602,0.7887114018547524,0.7163666146409269,0.7752155276678208,0.8758241614750881,0.7860865623133725,0.7952949610395319,0.8309400931360196,0.8336757095226468,0.7479259557431154,0.8318945044947963,0.8332383086046243,0.8330471861039713,0.7790598629078278,0.8809595057284254,0.9184759834315557,0.9214604367625204,0.7920702364370255,0.6648822705716265,0.794254773756894,0.7959267198787786,0.8918559929768243,0.7977408955246453,0.8936825666681335,0.8046912477128864,0.9292846517464497,0.7785863250759484,0.9233557812522855,0.8726540401590257,0.8419467469113506,0.8695771767140469,0.7271033853315716,0.7780161104047753,0.7282569638955154,0.7587716042833742,0.7529454202448332,0.7051517374522284,0.7550079305787545,0.7538952709898645,0.8404419570484459,0.8056234725893779,0.8838770661940931,0.8748871246727394,0.7054325683069521,0.8822325097549643,0.875584447474095,0.6306673092043883,0.5734633457297195,0.4667506489982532,0.5706090636464985,0.42838916355310225,0.5577284767942307,0.3635280347553635,0.4373875395581597,-0.5164648406918729,-0.5749758187705984,0.010225901605148573,0.055989317480344074,0.042729759441049626,0.5155819123967993,-0.35967996001163377,-0.2590126229791654,-0.41174919097063317,-0.3302723942715479,-0.44386509561782145,-0.31178386568960553,-0.4135680404658774,-0.3385387479480971,0.2979475956146542,-0.6081986458275942,-0.5296288256179211,-0.6004648519780509,-0.5700775773504462,-0.5710714352862392,-0.594022637475444,0.6662910808541406,0.6627144802922342,0.588330003021434,0.5060514939142438,0.6260211737622234,0.6787495683608187,0.6967406876478036,0.6549354959935425,0.544109547108744,0.6641360711179938,0.5275491438756292,0.5020540612390408,0.49018515862165823,0.4215597439748834,0.4941819480399322,0.3640884107848736,0.4661376040348756,0.43983354335161634,0.45974027435595,-0.048624619541936615,-0.08458506103597234,0.0029604765789162553,-0.08333162761711008,-0.0028252867435571774,-0.07979863103415549,-0.10789865882195498,0.536614430706319,0.006224944287741435,0.29661857293245625,0.31988446381596464,0.03251533562319924,0.2980971969753729,0.006706092336331858,0.15925448587403906,0.29638669168637777
0.7735091423746248,0.8619755034203886,1,0.7192275501283257,0.850167934983273,0.7460028368913075,0.7843874234516012,0.7650532823614179,0.7912544645050364,0.5900845455664411,0.7692764436758884,0.7568766731813791,0.6751774243488361,0.7174843487465389,0.8111803964506286,0.7272242400499539,0.7416335223090473,0.768764711277449,0.772517493156322,0.7162840053008841,0.7642608514048782,0.7587335900922875,0.7886317877817762,0.7366158552849914,0.8099255760767582,0.8625464908880799,0.8570661441890477,0.7519664805647253,0.6246634390056188,0.7583993068672534,0.7679312417802046,0.8242670279255409,0.7477003763813175,0.8293104032117911,0.7815242634000544,0.8623756164017452,0.7263621066902131,0.8649428740720575,0.8182488480386252,0.7732376717706145,0.8175325585995461,0.6733884837251365,0.7251942825745602,0.6881824918031835,0.7018947384341103,0.6945332628576483,0.6493999211270696,0.6993413097547241,0.713330424960658,0.7988998751192206,0.7585357023823778,0.8369247673702628,0.8332393900182341,0.6631845400273212,0.8381302949306552,0.8371150659638783,0.586797166320731,0.5364237636670652,0.4560126940132186,0.5340348012375173,0.37593405767769633,0.5292465553030528,0.3492578855027293,0.4245837414608904,-0.5112185695975168,-0.5544686057900308,-0.01636875352942949,0.11168440809459118,0.027147834017047248,0.4796902297686592,-0.3355528846433466,-0.2731806690986453,-0.3932367452442856,-0.30678683284808406,-0.40678842041941654,-0.29277692733517435,-0.37995691592385733,-0.33476780131043105,0.2733496734513994,-0.5668984871401048,-0.4923362631984591,-0.5445380625059917,-0.526912112138079,-0.533599853267632,-0.5626196327116391,0.6191110556762766,0.6166734106261119,0.5919040165080468,0.40703907875194484,0.5678803742018708,0.6243153620327165,0.6479191401729543,0.619453240638883,0.49927250186815675,0.6211212633475058,0.48237259237448665,0.46650322060726074,0.470792404351754,0.39424327153225347,0.4767470622168374,0.31952496895341304,0.40027233331638923,0.3979768450462292,0.3922903884059993,-0.056349374841622404,-0.060117178063555626,-0.0038457116101597195,-0.07057686291716715,-0.005425148875231532,-0.07935480139132185,-0.10980937116996853,0.43494673917947746,-0.009071086992622103,0.29798167224241534,0.3172418041811974,0.0030618327925379875,0.2706765528809408,-0.004551908392147495,0.11558037515874701,0.307718035266857
0.7911966132225365,0.7889337481492796,0.7192275501283256,1,0.8513090551984839,0.817088537760072,0.8240134872903335,0.7824606621072371,0.8384319437501778,0.8639253978438335,0.8311425429676641,0.7487814804530439,0.7791030940452587,0.9849798768468733,0.8601399724252038,0.769381366006937,0.9268363244397442,0.821865779748208,0.8234503331212731,0.8681695131846972,0.8051092487438524,0.8054883536387517,0.8305084832191063,0.9255178998298593,0.8304648741592402,0.8066521923163374,0.7768281563962993,0.8158519821689848,0.9188145239679198,0.8256236023140215,0.81990658004364,0.8388416222398241,0.9626772349245779,0.8414620795368911,0.7842842751581685,0.8069856111166106,0.9660646946606319,0.807994245705947,0.7860267222806592,0.7810595598915935,0.819921777561918,0.947535772371291,0.8157198914861815,0.7769866331912577,0.8047829121018006,0.796444650617859,0.9487739734367796,0.8051986207623744,0.7884117292724951,0.805479530612592,0.8872872438663221,0.8348393161797781,0.8159101114354106,0.9306340385913793,0.8198458929277238,0.7944196574345949,0.6227664711115651,0.5457965982423126,0.478711035702653,0.5386501013483769,0.41387377271468473,0.5535706769396694,0.38698215068173947,0.43914545380037134,-0.5444010504351323,-0.5491393023681443,0.030530626803770975,-0.004696418815421511,-0.04759173029874244,0.589069745507514,-0.49533439794249745,-0.3644793173405203,-0.5738453661987469,-0.4567895881569029,-0.6233237202481813,-0.42293011645647194,-0.5669682208836607,-0.5081927131619421,0.34711133193805765,-0.7194785512105143,-0.6252293915799856,-0.6666542875691137,-0.6704184187520558,-0.669785083305965,-0.7038301186303387,0.7873115993123024,0.7858456399671174,0.7269786207780018,0.47282597750768274,0.7697047609997963,0.7666880275132572,0.7833348460501333,0.767248794526856,0.7446915930520885,0.7304125357701473,0.7049078076457888,0.5884815958420418,0.5712604782901363,0.5234207704613196,0.5692674633383461,0.48264711647851694,0.5559563643918829,0.5161196115427313,0.549404391430271,-0.08408086348084243,-0.08921515155977075,-0.08060370932438962,-0.09339493774841978,-0.07997577283604564,-0.09018948424472305,-0.08524601670582176,0.34821394872753364,-0.002529945516029074,0.3183192045465257,0.2957021981592441,-0.018493593086432992,0.27392567111583266,-0.045423992146882745,0.1232542734499129,0.30480633571150917
0.8197095742881867,0.9213173675870259,0.8501679349832729,0.8513090551984839,1,0.9584691966101243,0.9559706155989114,0.9070384979292536,0.9649685042247897,0.7591633642005603,0.9595481331457567,0.8769654785862101,0.8909010959207828,0.8587592164588603,0.9796178163228277,0.8726544149742371,0.8408991982666074,0.9297675033576566,0.9320961610693655,0.7627095659750585,0.9347004504606298,0.9332253485703828,0.9368312711490762,0.8238187512010807,0.9593043691402632,0.9119400419967366,0.879040040715523,0.9378609111795326,0.7909518691122105,0.9469618015625856,0.9383198331504976,0.9661779958160138,0.8375415270984149,0.9690699036985045,0.896485750822053,0.9253764505242641,0.8442998534195675,0.9198249636363233,0.8887000210261105,0.8051464155051957,0.9453946191051598,0.8351229563888625,0.9394813490703042,0.8909022591241943,0.9231354662723745,0.9016869339901961,0.8197421624286884,0.9095098802587037,0.8835293759348755,0.9326514967361645,0.7782724396438013,0.9559210665825194,0.9472599068103665,0.8089233786741454,0.9507922803164576,0.9209374481337089,0.68768400801262,0.5975707343568202,0.5324813265128788,0.5963998082611717,0.4499080743010194,0.6070823332536527,0.41730998898868715,0.47996951281333067,-0.6146668624110234,-0.6475428382749936,0.009557150175619145,0.0042643039736731244,-0.011314951378608275,0.5565176514534573,-0.38795625261582073,-0.25867319780847975,-0.4403390528676099,-0.35486581768129327,-0.48351339030074403,-0.3336406880289844,-0.4446612484414294,-0.38331033504052614,0.337182667041563,-0.6738430120020259,-0.5947689264752276,-0.628185968246584,-0.637089984875339,-0.6262213056357493,-0.6612752908072149,0.7320623216135517,0.7280207548677509,0.6819622959970152,0.45499510825312,0.7117896763637469,0.7159602126437821,0.732315368294891,0.71815393559394,0.6872524775981972,0.6834020285444646,0.6497752071827262,0.5483992848867937,0.531359288563175,0.49140009852067196,0.5284056076980361,0.44456839472877263,0.5151538422637603,0.476472550289227,0.5092708927450083,-0.0647530117950676,-0.07762335219518524,-0.0472122641040428,-0.08179922412156744,-0.04779329461793334,-0.07645322329327721,-0.06593398751112921,0.3749712230761,0.0358239113671365,0.332227966003735,0.32539015086894635,0.017897757081797354,0.30457166273615993,-0.0067031379049072816,0.16784517812399383,0.32999879865576276
0.766636789410184,0.8129265120138215,0.7460028368913075,0.817088537760072,0.9584691966101243,1,0.9336352894332572,0.8779530484040308,0.9343445781952947,0.7576170940499884,0.9385701442816944,0.852248857172562,0.9105512214273033,0.8270847903360536,0.9446946051104562,0.8513249658295968,0.7925092261848956,0.9047103219501493,0.9060718578741614,0.6989497713915077,0.9135192946844594,0.9129507417149372,0.9148152154483223,0.7746622857949002,0.9210091444981828,0.8333323363589984,0.7830047915638931,0.9296224907596319,0.7888373139389391,0.9439986114168936,0.9336727817779394,0.9192262571665962,0.7896462134932524,0.9209677329261926,0.858789080275349,0.8455460601390143,0.8005468089657065,0.839588746621233,0.822009676107405,0.7421265488852468,0.9189004217120655,0.8225305443489077,0.9533360132204658,0.9153132221317556,0.9447334297593428,0.920991217002973,0.8200630005602483,0.9303010092802431,0.8928834004940164,0.9045728943517514,0.717482882952518,0.9120791263919751,0.8854775168696141,0.7989609780391733,0.88908697273853865,0.8555586160616391,0.6616736189648381,0.5511311648844922,0.525621663468029,0.5564841666639748,0.42562100850046947,0.5842574528354154,0.4192337302747971,0.46070797742252023,-0.6137477633639021,-0.6153897665644498,9.338369254299867e-4,-0.05053615856174995,-0.055635902935809785,0.5349651291812509,-0.37129766628719535,-0.2700547917115149,-0.43351994012486156,-0.34602390792979637,-0.4609760136335848,-0.3234079057334286,-0.4151422437206931,-0.4042148309715202,0.3249976759569951,-0.6535656753766093,-0.578643434051169,-0.5914386093109064,-0.6210200276984839,-0.5990014440960848,-0.643457808882624,0.7046377701944164,0.7027870743026954,0.6611793293676419,0.41302321996383456,0.6900895694418918,0.6719062564014351,0.6888184727364466,0.6757991329542443,0.7061798735594104,0.6438902397574015,0.6721404136180971,0.5275274457968887,0.5115875597234985,0.5013608480459745,0.5027761828853616,0.47186178445678206,0.49967307675560757,0.4750648865639562,0.4924606709940318,-0.05483147214366184,-0.07897165831791404,-0.05433227185763195,-0.07697180606111625,-0.05044703166065476,-0.060025885650657924,-0.07384495776256864,0.28332543922393927,0.06704748343569102,0.31237927797686404,0.2944012599050077,0.022429275485780813,0.27570017755525256,-0.01630197476758139,0.1628867918196675,0.3152333146356188
0.7784500208411507,0.8223352229555159,0.7843874234516012,0.8240134872903335,0.9559706155989114,0.9336352894332571,1,0.8831786570809431,0.954458021652547,0.7629988459619924,0.9566382659507003,0.8730294675867063,0.9194061131866503,0.8370598415565931,0.957941057369221,0.8571230169070896,0.8094850295592152,0.9119380925196935,0.9132578991705546,0.7153689956671138,0.9257685178705014,0.9221506885553261,0.9319797217035997,0.7852089737631506,0.9334530819231255,0.850404578828705,0.7970280277854946,0.9405129087602514,0.8004496231750795,0.9530073593407451,0.9441914123883811,0.9320939591333814,0.8007664864231544,0.934837605442054,0.8812052781978017,0.863983795213237,0.8238055183143733,0.8650169539203008,0.8488981131991005,0.7586642886092692,0.92239831925859,0.8331399487631379,0.9535048197340112,0.9254677858383262,0.9401168138415049,0.9140594881334145,0.8156230691675243,0.924429550272231,0.8984047818460522,0.9051131031648365,0.7203202162913284,0.9262042502281488,0.9155443175789284,0.7985859760754254,0.9177264013863776,0.886648390223488,0.6682020231771381,0.5395567020724256,0.49954628894820663,0.5713758095789963,0.4651184132828393,0.5797623521676836,0.39649789564010524,0.46632083252178325,-0.6399608274314195,-0.635958203485805,0.029125428832671437,-0.026590771944693992,-0.0420485311609758,0.5381370675492518,-0.3764139725975476,-0.2567778733104553,-0.4286785416354501,-0.34669103780745797,-0.46681224532867005,-0.31665279251580736,-0.42779365344251097,-0.3855585936891657,0.34753045571595037,-0.6572912079369186,-0.5793227523322473,-0.6006730823386387,-0.6087932706072338,-0.6147864091351456,-0.6516181707605236,0.7137504984501902,0.7114791743093872,0.683447817912087,0.4250484137770202,0.6995120318781499,0.6861366412634309,0.6970490216816864,0.7007483501548654,0.7002136436992289,0.6434923251021896,0.66663273755967,0.5335317981332732,0.5195071922934773,0.47987826412884144,0.516863703237879,0.4242581032274288,0.4956389120143888,0.46514624365853147,0.4893401430860138,-0.06771041264680719,-0.06025014595800682,-0.06751023601453418,-0.06760666537294777,-0.06581757850330597,-0.07422415173786465,-0.039887304803338616,0.2764988989268133,0.04219904281749297,0.3439530796931391,0.3201222111809194,-0.006219540143986238,0.2839696686430591,-0.05499760620735013,0.1474154088495869,0.34938875496875543
0.7445785308316426,0.7818036820452625,0.7650532823614178,0.7824606621072371,0.9070384979292535,0.8779530484040308,0.8831786570809431,1,0.9028057978805739,0.6920483965273901,0.9027844489712348,0.838403299554061,0.857940534030209,0.7937396144120141,0.9069714996806618,0.8106557572089801,0.7728350958002971,0.8621941174412625,0.864459802825528,0.692052841755963,0.8849498812000802,0.8690121562144678,0.8637533175981087,0.7552095237540737,0.8846850499427072,0.8059370469464219,0.7642666358015862,0.9064510876378341,0.7626812196688874,0.9048122885808543,0.8821144290494847,0.8889640227754344,0.7534193838855573,0.8956803789790506,0.8883996689473673,0.8133078621585272,0.7764484045776808,0.8100876263231056,0.7943406710704306,0.7210141920620338,0.860022918472048,0.7772885788437913,0.8842811502117104,0.8483599741338549,0.876504280719978,0.845005446613959,0.7788359417041013,0.8565988016296164,0.8355691675071997,0.8622696838116823,0.7007709595307635,0.879202878247835,0.8753725597520036,0.7688737323184365,0.8736397989036714,0.8321308078031864,0.6338093389493794,0.5767148219879948,0.5622851161499952,0.5319648415656489,0.3515134155116782,0.5756670495544991,0.4416269170552649,0.495851638490818,-0.5938812511580932,-0.5978856747419319,-0.020511689537956266,-0.025770931460182875,-0.049434767070301734,0.5124201190489991,-0.3596511016685232,-0.2908692188245194,-0.4369947449058429,-0.33593010998283146,-0.4312709286515943,-0.3041513957730478,-0.39318609674679283,-0.4175635535639223,0.2859798244552197,-0.6263033987358952,-0.5519968731036362,-0.5590701921413469,-0.5949004335214827,-0.5706995130830252,-0.6325421138416568,0.6758985593051475,0.6786572772958961,0.6325688396050355,0.3219529778155516,0.6731515087783185,0.6338889461667202,0.6649660228985543,0.6517506241134718,0.6699518768992484,0.6217590796506037,0.6225494108687393,0.5061983955008308,0.4826051014377669,0.4640461278863197,0.47636257015603733,0.4408765146867393,0.4789188493057393,0.44771343580221595,0.47275386378334067,-0.048564324859104425,-0.071764527990679,-0.053743903013966025,-0.06250330096541246,-0.04974332295625403,-0.05803113142479928,-0.07603180738736058,0.28700374559008135,0.04893040898290977,0.3273566514944204,0.32301185353424644,-0.014984116268955032,0.26761279859328974,-0.07801206777529224,0.14096558831200773,0.33628548116597173
0.7869473789832032,0.8476594496178014,0.7912544645050364,0.8384319437501779,0.9649685042247896,0.9343445781952947,0.9544580216525469,0.9028057978805739,1,0.7730163012560114,0.9947464147345019,0.8772609333427712,0.9230705863418489,0.852637600604838,0.9770033402205038,0.8699425304941689,0.8267211190218735,0.9251942476749168,0.9264355373720043,0.7400462993407891,0.935737667674143,0.9260684781998452,0.93630458239888,0.8045343636013917,0.9460946438320392,0.8646317361481113,0.8171975749124323,0.9577942764231823,0.8121386192689827,0.9668655363113042,0.9532292498888676,0.9576385326359959,0.8083588748031144,0.961411476811606,0.9027394855161162,0.8806542286325413,0.8361413618842476,0.8774740287018632,0.8549411965967244,0.7639981722233274,0.9202005183665468,0.8408404772911364,0.9555249038467856,0.9136892400231864,0.9445794309807269,0.9090921526352632,0.8209840682731815,0.919864068605157,0.8930794340790574,0.9270038606194723,0.7251415903474987,0.9428223145967779,0.9379351879588083,0.8110983584645914,0.9400447626440659,0.9064000945885192,0.6784417915570995,0.5861860597472806,0.5259788912177978,0.5804111584862492,0.4521855926617976,0.5964163243066253,0.41580040329691825,0.47045147930109704,-0.6278792304838864,-0.6494955666480818,0.01806381755815113,-0.016864615863154398,-0.027260061168003544,0.5460409131150468,-0.3825492098252376,-0.24216337313120265,-0.4335745612926,-0.34928470210038,-0.47615829125686043,-0.3212711913890291,-0.436773491632682,-0.38021033041812874,0.3399284064509777,-0.6681961204919916,-0.5900407782036108,-0.6098594418774359,-0.6235229109202415,-0.6245914433859421,-0.6594918893968187,0.7252409341430546,0.7205079178887305,0.6838950189307619,0.4172038179377688,0.7171346608607284,0.7071830336539316,0.712582724774943,0.7126449344335487,0.7071905596513082,0.6505935471279356,0.6627941443639257,0.5420472993755209,0.527747660500737,0.4905166784061571,0.524443533556738,0.4414220248667631,0.5107662067956997,0.4693237245984385,0.5054693279998623,-0.07379268173519307,-0.06499681743524692,-0.07386291510919421,-0.07074792344815184,-0.07249116694912687,-0.072186713371777,-0.03034715858930813,0.30871104496523,0.041638045862218594,0.3380096144040517,0.32229198768864764,0.006525718865136488,0.2971077835755702,-0.029114837013603796,0.1595466238653955,0.3340369066211745
0.6343914574756547,0.6333674050740424,0.5900845455664411,0.8639253978438335,0.7591633642005603,0.7576170940499884,0.7629988459619924,0.6920483965273901,0.7730163012560114,1,0.7874876886128717,0.6850380261085577,0.7881065336531908,0.887295699749572,0.7877857876314761,0.6866256909949112,0.8011668634913133,0.7534752133654127,0.7561604292924361,0.729714057792664,0.7320485130456552,0.7372715542452498,0.7464804339184888,0.7916182098883201,0.7390501469517188,0.665678955089662,0.624079693643996,0.789385778005264,0.8587626289074437,0.792193694755615,0.7721938605138058,0.745066535951935,0.8265142448599815,0.7485333774931331,0.7111068779461474,0.669162537586503,0.847777295518698,0.6663265463168587,0.6498921317755254,0.6292187583797109,0.725373904374648,0.8856311223009363,0.7812465140623317,0.7321682543194157,0.7823085577925957,0.7505206717226861,0.8772490341734079,0.7691691523677607,0.7569912658256701,0.7843653107878017,0.6898915209550801,0.7620933759012057,0.7285638560155145,0.8578510913260663,0.7360253360217995,0.7167490792853194,0.5550442045884884,0.49728904041360267,0.43485919836902126,0.4638510421285095,0.3451571186883048,0.5023673318957539,0.3462534497914305,0.38716257752473593,-0.5367144730861093,-0.5057308139361887,0.01032467254534631,-0.027504089804502946,-0.061830233392152115,0.5189244008475482,-0.4315702928334871,-0.29009919241389304,-0.4958523269051668,-0.3974328565949403,-0.5562935416278287,-0.3741173751486912,-0.5047106172045241,-0.44350280830265937,0.33729237377706683,-0.647475079006004,-0.5699536032950997,-0.5700539759692527,-0.606460917343102,-0.6024452307152923,-0.6397823484840827,0.7057933441253784,0.7012013183387705,0.6468733014001498,0.386573127609873,0.71467448466664385,0.6709371195091746,0.6799127729085013,0.6931820621149788,0.7148020554654602,0.6306382070234611,0.6781397610682044,0.5244308778613299,0.5219933693036883,0.4984411561032806,0.515896320306039,0.42097558057038176,0.46109835391854875,0.4610640693025525,0.45240625532373463,-0.10667130004921528,-0.05240717231647466,-0.10687289227534069,-0.06492719252854276,-0.10651127471089418,-0.08189922801662676,-0.0037702256940269976,0.1970861593470208,-0.01418053835709536,0.29067272331618466,0.25380708236205135,-0.017882994856836695,0.24176302158991556,-0.015195058414886413,0.09580249457162329,0.27814064416498785
